json_file,source_file,cleaned_file,reference,name,field,reason
PHOTO-2026-06-08-15-49-16 4.json,PHOTO-2026-06-08-15-49-16 4.jpg,photo-2026-06-08-15-49-16-4.jpg,2039/8,Lustre moderne à huit abat-jour en tissu blanc,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-15-49-16 4.json / PHOTO-2026-06-08-15-49-16 4.jpg
PHOTO-2026-06-08-15-49-16 5.json,PHOTO-2026-06-08-15-49-16 5.jpg,photo-2026-06-08-15-49-16-5.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-15-49-16 6.json,PHOTO-2026-06-08-15-49-16 6.jpg,photo-2026-06-08-15-49-16-6.jpg,3381,Lustre en cristal,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-15-49-16 6.json / PHOTO-2026-06-08-15-49-16 6.jpg
PHOTO-2026-06-08-15-49-16 7.json,PHOTO-2026-06-08-15-49-16 7.jpg,photo-2026-06-08-15-49-16-7.jpg,12375,,name,Nom du produit absent.
PHOTO-2026-06-08-15-49-16 7.json,PHOTO-2026-06-08-15-49-16 7.jpg,photo-2026-06-08-15-49-16-7.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-15-49-16.json,PHOTO-2026-06-08-15-49-16.jpg,photo-2026-06-08-15-49-16.jpg,8078,Lustre en cristal contemporain,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-15-49-07.json / PHOTO-2026-06-08-15-49-07.jpg
PHOTO-2026-06-08-15-49-17 2.json,PHOTO-2026-06-08-15-49-17 2.jpg,photo-2026-06-08-15-49-17-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-15-49-17 3.json,PHOTO-2026-06-08-15-49-17 3.jpg,photo-2026-06-08-15-49-17-3.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-15-49-17 4.json,PHOTO-2026-06-08-15-49-17 4.jpg,photo-2026-06-08-15-49-17-4.jpg,9696,Lustre suspendu en chrome à globes reflecteurs,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-15-49-14 3.json / PHOTO-2026-06-08-15-49-14 3.jpg
PHOTO-2026-06-08-15-49-17 4.json,PHOTO-2026-06-08-15-49-17 4.jpg,photo-2026-06-08-15-49-17-4.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-15-49-17 5.json,PHOTO-2026-06-08-15-49-17 5.jpg,photo-2026-06-08-15-49-17-5.jpg,5006,,name,Nom du produit absent.
PHOTO-2026-06-08-15-49-17 5.json,PHOTO-2026-06-08-15-49-17 5.jpg,photo-2026-06-08-15-49-17-5.jpg,5006,,name,Nom du produit absent.
PHOTO-2026-06-08-15-49-17 6.json,PHOTO-2026-06-08-15-49-17 6.jpg,photo-2026-06-08-15-49-17-6.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-15-49-17 6.json,PHOTO-2026-06-08-15-49-17 6.jpg,photo-2026-06-08-15-49-17-6.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-15-49-17 7.json,PHOTO-2026-06-08-15-49-17 7.jpg,photo-2026-06-08-15-49-17-7.jpg,12196,Lustre à anneaux lumineux dorés,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-15-49-17 7.json / PHOTO-2026-06-08-15-49-17 7.jpg
PHOTO-2026-06-08-15-49-17.json,PHOTO-2026-06-08-15-49-17.jpg,photo-2026-06-08-15-49-17.jpg,31502,Lustre intérieur en métal doré avec globes en verre,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-15-49-17.json / PHOTO-2026-06-08-15-49-17.jpg
PHOTO-2026-06-08-15-49-18 2.json,PHOTO-2026-06-08-15-49-18 2.jpg,photo-2026-06-08-15-49-18-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-15-49-18 3.json,PHOTO-2026-06-08-15-49-18 3.jpg,photo-2026-06-08-15-49-18-3.jpg,1011,Lustre suspendu en cristal et métal noir,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-15-49-18 3.json / PHOTO-2026-06-08-15-49-18 3.jpg
PHOTO-2026-06-08-15-50-56 2.json,PHOTO-2026-06-08-15-50-56 2.jpg,photo-2026-06-08-15-50-56-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-15-50-57 3.json,PHOTO-2026-06-08-15-50-57 3.jpg,photo-2026-06-08-15-50-57-3.jpg,5002,Lampe de bureau LED moderne,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-15-49-05 2.json / PHOTO-2026-06-08-15-49-05 2.jpg
PHOTO-2026-06-08-15-50-57 4.json,PHOTO-2026-06-08-15-50-57 4.jpg,photo-2026-06-08-15-50-57-4.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-15-50-57 6.json,PHOTO-2026-06-08-15-50-57 6.jpg,photo-2026-06-08-15-50-57-6.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-15-50-57.json,PHOTO-2026-06-08-15-50-57.jpg,photo-2026-06-08-15-50-57.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-15-50-58.json,PHOTO-2026-06-08-15-50-58.jpg,photo-2026-06-08-15-50-58.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-15-50-59 2.json,PHOTO-2026-06-08-15-50-59 2.jpg,photo-2026-06-08-15-50-59-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-15-50-59 3.json,PHOTO-2026-06-08-15-50-59 3.jpg,photo-2026-06-08-15-50-59-3.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-15-50-59 4.json,PHOTO-2026-06-08-15-50-59 4.jpg,photo-2026-06-08-15-50-59-4.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-15-50-59.json,PHOTO-2026-06-08-15-50-59.jpg,photo-2026-06-08-15-50-59.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-15-51-00 2.json,PHOTO-2026-06-08-15-51-00 2.jpg,photo-2026-06-08-15-51-00-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-15-51-00 4.json,PHOTO-2026-06-08-15-51-00 4.jpg,photo-2026-06-08-15-51-00-4.jpg,,Lampe de table décorative dorée avec abat-jour blanc,reference,Référence absente.
PHOTO-2026-06-08-15-51-00 5.json,PHOTO-2026-06-08-15-51-00 5.jpg,photo-2026-06-08-15-51-00-5.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-15-51-00 7.json,PHOTO-2026-06-08-15-51-00 7.jpg,photo-2026-06-08-15-51-00-7.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-15-51-01 3.json,PHOTO-2026-06-08-15-51-01 3.jpg,photo-2026-06-08-15-51-01-3.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-15-51-02 5.json,PHOTO-2026-06-08-15-51-02 5.jpg,photo-2026-06-08-15-51-02-5.jpg,6118,,name,Nom du produit absent.
PHOTO-2026-06-08-15-51-02.json,PHOTO-2026-06-08-15-51-02.jpg,photo-2026-06-08-15-51-02.jpg,L2203,Lampadaire moderne finition dorée avec abat-jour en tissu transparent,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-15-51-02 2.json / PHOTO-2026-06-08-15-51-02 2.jpg
PHOTO-2026-06-08-15-51-03 2.json,PHOTO-2026-06-08-15-51-03 2.jpg,photo-2026-06-08-15-51-03-2.jpg,6118,Lampadaire décoratif avec ballons en plastique,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-15-51-02 4.json / PHOTO-2026-06-08-15-51-02 4.jpg
PHOTO-2026-06-08-15-51-03 3.json,PHOTO-2026-06-08-15-51-03 3.jpg,photo-2026-06-08-15-51-03-3.jpg,,Statue décorative de personnage avec casque et oreilles de lapin,reference,Référence absente.
PHOTO-2026-06-08-15-51-03 4.json,PHOTO-2026-06-08-15-51-03 4.jpg,photo-2026-06-08-15-51-03-4.jpg,undefined,Figurine astronaute décoratif,confidence_reference,Confiance référence insuffisante : 0.0
PHOTO-2026-06-08-15-51-03 4.json,PHOTO-2026-06-08-15-51-03 4.jpg,photo-2026-06-08-15-51-03-4.jpg,undefined,Figurine astronaute décoratif,confidence_reference,Confiance référence insuffisante : 0.0
PHOTO-2026-06-08-15-51-03.json,PHOTO-2026-06-08-15-51-03.jpg,photo-2026-06-08-15-51-03.jpg,6118,Lustre à ballons en plastique rouge et blanc,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-15-51-02 4.json / PHOTO-2026-06-08-15-51-02 4.jpg
PHOTO-2026-06-08-15-51-04 3.json,PHOTO-2026-06-08-15-51-04 3.jpg,photo-2026-06-08-15-51-04-3.jpg,9801,Lustre sphérique moderne à boules en verre,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-15-51-04 2.json / PHOTO-2026-06-08-15-51-04 2.jpg
PHOTO-2026-06-08-15-51-04 3.json,PHOTO-2026-06-08-15-51-04 3.jpg,photo-2026-06-08-15-51-04-3.jpg,9801,Lustre sphérique moderne à boules en verre,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-15-51-04 2.json / PHOTO-2026-06-08-15-51-04 2.jpg
PHOTO-2026-06-08-15-51-04.json,PHOTO-2026-06-08-15-51-04.jpg,photo-2026-06-08-15-51-04.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-15-51-05 2.json,PHOTO-2026-06-08-15-51-05 2.jpg,photo-2026-06-08-15-51-05-2.jpg,,Variante sans référence spécifique,reference,Référence absente.
PHOTO-2026-06-08-15-51-05.json,PHOTO-2026-06-08-15-51-05.jpg,photo-2026-06-08-15-51-05.jpg,,Lampe décorative à boules lumineuses colorées,reference,Référence absente.
PHOTO-2026-06-08-15-51-05.json,PHOTO-2026-06-08-15-51-05.jpg,photo-2026-06-08-15-51-05.jpg,,Lampe à design moderne avec boules lumineuses,reference,Référence absente.
PHOTO-2026-06-08-15-51-06 2.json,PHOTO-2026-06-08-15-51-06 2.jpg,photo-2026-06-08-15-51-06-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-15-51-06.json,PHOTO-2026-06-08-15-51-06.jpg,photo-2026-06-08-15-51-06.jpg,,,warning,Aucune zone de prix ou logo n'est obscurcie ou illisible.
PHOTO-2026-06-08-15-51-07 2.json,PHOTO-2026-06-08-15-51-07 2.jpg,photo-2026-06-08-15-51-07-2.jpg,,Lampe décorative moderne avec Globes en verre blanc,reference,Référence absente.
PHOTO-2026-06-08-15-51-07 3.json,PHOTO-2026-06-08-15-51-07 3.jpg,photo-2026-06-08-15-51-07-3.jpg,9227,Lustre moderne avec deux globes lumineux,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-15-51-07 3.json / PHOTO-2026-06-08-15-51-07 3.jpg
PHOTO-2026-06-08-15-51-07 4.json,PHOTO-2026-06-08-15-51-07 4.jpg,photo-2026-06-08-15-51-07-4.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-15-51-07 7.json,PHOTO-2026-06-08-15-51-07 7.jpg,photo-2026-06-08-15-51-07-7.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-15-51-07.json,PHOTO-2026-06-08-15-51-07.jpg,photo-2026-06-08-15-51-07.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-15-51-08 2.json,PHOTO-2026-06-08-15-51-08 2.jpg,photo-2026-06-08-15-51-08-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-18-46 2.json,PHOTO-2026-06-08-16-18-46 2.jpg,photo-2026-06-08-16-18-46-2.jpg,2450,,name,Nom du produit absent.
PHOTO-2026-06-08-16-18-46 2.json,PHOTO-2026-06-08-16-18-46 2.jpg,photo-2026-06-08-16-18-46-2.jpg,2450/1,,name,Nom du produit absent.
PHOTO-2026-06-08-16-18-46 2.json,PHOTO-2026-06-08-16-18-46 2.jpg,photo-2026-06-08-16-18-46-2.jpg,2450/2,,name,Nom du produit absent.
PHOTO-2026-06-08-16-18-46 2.json,PHOTO-2026-06-08-16-18-46 2.jpg,photo-2026-06-08-16-18-46-2.jpg,2450/3,,name,Nom du produit absent.
PHOTO-2026-06-08-16-18-46 3.json,PHOTO-2026-06-08-16-18-46 3.jpg,photo-2026-06-08-16-18-46-3.jpg,2447/3-1-2-3,Vases décoratifs en verre avec structure métallique dorée,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-18-46 3.json / PHOTO-2026-06-08-16-18-46 3.jpg
PHOTO-2026-06-08-16-18-46 3.json,PHOTO-2026-06-08-16-18-46 3.jpg,photo-2026-06-08-16-18-46-3.jpg,2447/3-1-2-3,Vases décoratifs en verre avec structure métallique dorée,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-18-46 3.json / PHOTO-2026-06-08-16-18-46 3.jpg
PHOTO-2026-06-08-16-18-46 4.json,PHOTO-2026-06-08-16-18-46 4.jpg,photo-2026-06-08-16-18-46-4.jpg,,Objets décoratifs en cristal et métal doré,reference,Référence absente.
PHOTO-2026-06-08-16-18-46 5.json,PHOTO-2026-06-08-16-18-46 5.jpg,photo-2026-06-08-16-18-46-5.jpg,2458,Vase décoratif en métal doré avec détails en cristal,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-18-46 5.json / PHOTO-2026-06-08-16-18-46 5.jpg
PHOTO-2026-06-08-16-18-46 5.json,PHOTO-2026-06-08-16-18-46 5.jpg,photo-2026-06-08-16-18-46-5.jpg,2458,Vase décoratif en métal doré avec détails en cristal,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-18-46 5.json / PHOTO-2026-06-08-16-18-46 5.jpg
PHOTO-2026-06-08-16-18-46 6.json,PHOTO-2026-06-08-16-18-46 6.jpg,photo-2026-06-08-16-18-46-6.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-18-46 6.json,PHOTO-2026-06-08-16-18-46 6.jpg,photo-2026-06-08-16-18-46-6.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-18-46 6.json,PHOTO-2026-06-08-16-18-46 6.jpg,photo-2026-06-08-16-18-46-6.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-18-46 6.json,PHOTO-2026-06-08-16-18-46 6.jpg,photo-2026-06-08-16-18-46-6.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-18-46 6.json,PHOTO-2026-06-08-16-18-46 6.jpg,photo-2026-06-08-16-18-46-6.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-18-46 7.json,PHOTO-2026-06-08-16-18-46 7.jpg,photo-2026-06-08-16-18-46-7.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-18-47 10.json,PHOTO-2026-06-08-16-18-47 10.jpg,photo-2026-06-08-16-18-47-10.jpg,,Vase décoratif en verre transparent avec base dorée,reference,Référence absente.
PHOTO-2026-06-08-16-18-47 2.json,PHOTO-2026-06-08-16-18-47 2.jpg,photo-2026-06-08-16-18-47-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-18-47 3.json,PHOTO-2026-06-08-16-18-47 3.jpg,photo-2026-06-08-16-18-47-3.jpg,2586,Vase décoratif en céramique noir avec finitions dorées,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-18-47 3.json / PHOTO-2026-06-08-16-18-47 3.jpg
PHOTO-2026-06-08-16-18-47 4.json,PHOTO-2026-06-08-16-18-47 4.jpg,photo-2026-06-08-16-18-47-4.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-18-47 5.json,PHOTO-2026-06-08-16-18-47 5.jpg,photo-2026-06-08-16-18-47-5.jpg,2685,,name,Nom du produit absent.
PHOTO-2026-06-08-16-18-47 6.json,PHOTO-2026-06-08-16-18-47 6.jpg,photo-2026-06-08-16-18-47-6.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-18-47 7.json,PHOTO-2026-06-08-16-18-47 7.jpg,photo-2026-06-08-16-18-47-7.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-18-47 8.json,PHOTO-2026-06-08-16-18-47 8.jpg,photo-2026-06-08-16-18-47-8.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-18-47 9.json,PHOTO-2026-06-08-16-18-47 9.jpg,photo-2026-06-08-16-18-47-9.jpg,2689,Vase décoratif en verre coloré avec base dorée,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-18-47 9.json / PHOTO-2026-06-08-16-18-47 9.jpg
PHOTO-2026-06-08-16-18-48 3.json,PHOTO-2026-06-08-16-18-48 3.jpg,photo-2026-06-08-16-18-48-3.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-18-48 4.json,PHOTO-2026-06-08-16-18-48 4.jpg,photo-2026-06-08-16-18-48-4.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-18-48 5.json,PHOTO-2026-06-08-16-18-48 5.jpg,photo-2026-06-08-16-18-48-5.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-18-48 6.json,PHOTO-2026-06-08-16-18-48 6.jpg,photo-2026-06-08-16-18-48-6.jpg,,Vase décoratif en verre orange à finition métallique dorée,reference,Référence absente.
PHOTO-2026-06-08-16-18-48 7.json,PHOTO-2026-06-08-16-18-48 7.jpg,photo-2026-06-08-16-18-48-7.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-18-49 2.json,PHOTO-2026-06-08-16-18-49 2.jpg,photo-2026-06-08-16-18-49-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-18-49 2.json,PHOTO-2026-06-08-16-18-49 2.jpg,photo-2026-06-08-16-18-49-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-18-49 2.json,PHOTO-2026-06-08-16-18-49 2.jpg,photo-2026-06-08-16-18-49-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-18-49 4.json,PHOTO-2026-06-08-16-18-49 4.jpg,photo-2026-06-08-16-18-49-4.jpg,2825/3-1-2-3,Vases décoratifs en céramique vert foncé à détails dorés,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-18-49 4.json / PHOTO-2026-06-08-16-18-49 4.jpg
PHOTO-2026-06-08-16-18-49 4.json,PHOTO-2026-06-08-16-18-49 4.jpg,photo-2026-06-08-16-18-49-4.jpg,2825/3-1-2-3,Vases décoratifs en céramique vert foncé à détails dorés,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-18-49 4.json / PHOTO-2026-06-08-16-18-49 4.jpg
PHOTO-2026-06-08-16-18-49 5.json,PHOTO-2026-06-08-16-18-49 5.jpg,photo-2026-06-08-16-18-49-5.jpg,2825,Vase décoratif en céramique blanc et doré,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-18-49 5.json / PHOTO-2026-06-08-16-18-49 5.jpg
PHOTO-2026-06-08-16-18-49 5.json,PHOTO-2026-06-08-16-18-49 5.jpg,photo-2026-06-08-16-18-49-5.jpg,2825,Vase décoratif en céramique blanc et doré,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-18-49 5.json / PHOTO-2026-06-08-16-18-49 5.jpg
PHOTO-2026-06-08-16-18-49 6.json,PHOTO-2026-06-08-16-18-49 6.jpg,photo-2026-06-08-16-18-49-6.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-18-49 7.json,PHOTO-2026-06-08-16-18-49 7.jpg,photo-2026-06-08-16-18-49-7.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-18-49 8.json,PHOTO-2026-06-08-16-18-49 8.jpg,8.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-18-49.json,PHOTO-2026-06-08-16-18-49.jpg,photo-2026-06-08-16-18-49.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-18-49.json,PHOTO-2026-06-08-16-18-49.jpg,photo-2026-06-08-16-18-49.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-18-50 3.json,PHOTO-2026-06-08-16-18-50 3.jpg,photo-2026-06-08-16-18-50-3.jpg,,Vase décoratif ondulé doré à accents noirs,reference,Référence absente.
PHOTO-2026-06-08-16-18-50 3.json,PHOTO-2026-06-08-16-18-50 3.jpg,photo-2026-06-08-16-18-50-3.jpg,,Vase décoratif ondulé doré à accents noirs,reference,Référence absente.
PHOTO-2026-06-08-16-18-50 3.json,PHOTO-2026-06-08-16-18-50 3.jpg,photo-2026-06-08-16-18-50-3.jpg,,Vase décoratif ondulé doré à accents noirs,reference,Référence absente.
PHOTO-2026-06-08-16-18-50.json,PHOTO-2026-06-08-16-18-50.jpg,photo-2026-06-08-16-18-50.jpg,,Statues décoratives en forme de chiens,reference,Référence absente.
PHOTO-2026-06-08-16-22-55.json,PHOTO-2026-06-08-16-22-55.jpg,photo-2026-06-08-16-22-55.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-22-56 2.json,PHOTO-2026-06-08-16-22-56 2.jpg,photo-2026-06-08-16-22-56-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-22-56 3.json,PHOTO-2026-06-08-16-22-56 3.jpg,photo-2026-06-08-16-22-56-3.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-22-56 4.json,PHOTO-2026-06-08-16-22-56 4.jpg,photo-2026-06-08-16-22-56-4.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-22-56 4.json,PHOTO-2026-06-08-16-22-56 4.jpg,photo-2026-06-08-16-22-56-4.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-22-56 4.json,PHOTO-2026-06-08-16-22-56 4.jpg,photo-2026-06-08-16-22-56-4.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-22-56 4.json,PHOTO-2026-06-08-16-22-56 4.jpg,photo-2026-06-08-16-22-56-4.jpg,,,warning,"Aucune référence exacte détectée, sentinelle mise en place pour référence"
PHOTO-2026-06-08-16-22-56 5.json,PHOTO-2026-06-08-16-22-56 5.jpg,photo-2026-06-08-16-22-56-5.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-22-56.json,PHOTO-2026-06-08-16-22-56.jpg,photo-2026-06-08-16-22-56.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-22-57 2.json,PHOTO-2026-06-08-16-22-57 2.jpg,photo-2026-06-08-16-22-57-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-22-57 3.json,PHOTO-2026-06-08-16-22-57 3.jpg,photo-2026-06-08-16-22-57-3.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-22-57 5.json,PHOTO-2026-06-08-16-22-57 5.jpg,photo-2026-06-08-16-22-57-5.jpg,,Vase décoratif en verre transparent avec base dorée,reference,Référence absente.
PHOTO-2026-06-08-16-22-57.json,PHOTO-2026-06-08-16-22-57.jpg,photo-2026-06-08-16-22-57.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-22-58 2.json,PHOTO-2026-06-08-16-22-58 2.jpg,2442.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-22-58 3.json,PHOTO-2026-06-08-16-22-58 3.jpg,photo-2026-06-08-16-22-58-3.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-22-59 2.json,PHOTO-2026-06-08-16-22-59 2.jpg,photo-2026-06-08-16-22-59-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-23-00 2.json,PHOTO-2026-06-08-16-23-00 2.jpg,photo-2026-06-08-16-23-00-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-23-00 2.json,PHOTO-2026-06-08-16-23-00 2.jpg,photo-2026-06-08-16-23-00-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-23-00 3.json,PHOTO-2026-06-08-16-23-00 3.jpg,photo-2026-06-08-16-23-00-3.jpg,7295/96,Boîte en verre coloré avec cerf doré,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-23-00 3.json / PHOTO-2026-06-08-16-23-00 3.jpg
PHOTO-2026-06-08-16-23-00 4.json,PHOTO-2026-06-08-16-23-00 4.jpg,photo-2026-06-08-16-23-00-4.jpg,6105,Vase en verre teinté doré haut ondulé,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-23-00 4.json / PHOTO-2026-06-08-16-23-00 4.jpg
PHOTO-2026-06-08-16-23-00 5.json,PHOTO-2026-06-08-16-23-00 5.jpg,photo-2026-06-08-16-23-00-5.jpg,,Verres à vin en verre avec bande de cristaux dorés,reference,Référence absente.
PHOTO-2026-06-08-16-23-00 5.json,PHOTO-2026-06-08-16-23-00 5.jpg,photo-2026-06-08-16-23-00-5.jpg,,Set de carafe et verres en verre,reference,Référence absente.
PHOTO-2026-06-08-16-23-00 5.json,PHOTO-2026-06-08-16-23-00 5.jpg,photo-2026-06-08-16-23-00-5.jpg,,,warning,Les références ne sont pas complètes pour tous les produits.
PHOTO-2026-06-08-16-23-00 5.json,PHOTO-2026-06-08-16-23-00 5.jpg,photo-2026-06-08-16-23-00-5.jpg,,,warning,Les couleurs sont estimées à partir de l'aspect visible.
PHOTO-2026-06-08-16-23-00 6.json,PHOTO-2026-06-08-16-23-00 6.jpg,photo-2026-06-08-16-23-00-6.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-23-00 6.json,PHOTO-2026-06-08-16-23-00 6.jpg,photo-2026-06-08-16-23-00-6.jpg,,,warning,"Référence non détectée ou illisible, vérification manuelle recommandée."
PHOTO-2026-06-08-16-23-00 7.json,PHOTO-2026-06-08-16-23-00 7.jpg,photo-2026-06-08-16-23-00-7.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-23-00.json,PHOTO-2026-06-08-16-23-00.jpg,photo-2026-06-08-16-23-00.jpg,7297,,name,Nom du produit absent.
PHOTO-2026-06-08-16-23-01 3.json,PHOTO-2026-06-08-16-23-01 3.jpg,photo-2026-06-08-16-23-01-3.jpg,3325/26/27,Cadre photo rose doré en verre et métal,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-23-01 3.json / PHOTO-2026-06-08-16-23-01 3.jpg
PHOTO-2026-06-08-16-23-01 3.json,PHOTO-2026-06-08-16-23-01 3.jpg,photo-2026-06-08-16-23-01-3.jpg,3325/26/27,Cadre photo rose doré en verre et métal,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-23-01 3.json / PHOTO-2026-06-08-16-23-01 3.jpg
PHOTO-2026-06-08-16-23-01.json,PHOTO-2026-06-08-16-23-01.jpg,photo-2026-06-08-16-23-01.jpg,,Vase décoratif en verre,reference,Référence absente.
PHOTO-2026-06-08-16-23-02 2.json,PHOTO-2026-06-08-16-23-02 2.jpg,photo-2026-06-08-16-23-02-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-23-02 2.json,PHOTO-2026-06-08-16-23-02 2.jpg,photo-2026-06-08-16-23-02-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-23-02 2.json,PHOTO-2026-06-08-16-23-02 2.jpg,photo-2026-06-08-16-23-02-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-23-02 3.json,PHOTO-2026-06-08-16-23-02 3.jpg,photo-2026-06-08-16-23-02-3.jpg,,Vase décoratif en verre avec bande dorée,reference,Référence absente.
PHOTO-2026-06-08-16-23-02 4.json,PHOTO-2026-06-08-16-23-02 4.jpg,photo-2026-06-08-16-23-02-4.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-23-02.json,PHOTO-2026-06-08-16-23-02.jpg,photo-2026-06-08-16-23-02.jpg,,Cadre photo noir en métal,reference,Référence absente.
PHOTO-2026-06-08-16-23-03 2.json,PHOTO-2026-06-08-16-23-03 2.jpg,photo-2026-06-08-16-23-03-2.jpg,8137,Gobelet beige en céramique,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-23-03 2.json / PHOTO-2026-06-08-16-23-03 2.jpg
